seed,model_tag,mode,factor,n_coords,ci_level,lower_q,upper_q,within_count,coverage_pct,quad_error,mse,rmse,eval_version,method
5,gp,2,3,25,80.0,10.0,90.0,17,68.0,0.2009076612882651,0.0966135546527242,0.3108272102836626,blambda_actual,blf_gp
5,alt_fourier,1,1,15,80.0,10.0,90.0,15,100.0,0.0089427392588618,0.0083532082858872,0.0913958876858652,lambda_projected_optimum,blf_gp
5,alt_fourier,1,2,15,80.0,10.0,90.0,15,100.0,0.0144605206040647,0.0135093325964293,0.1162296545483524,lambda_projected_optimum,blf_gp
5,alt_fourier,1,3,15,80.0,10.0,90.0,6,40.0,0.0555040149187864,0.0528182618319639,0.2298222396374291,lambda_projected_optimum,blf_gp
5,alt_fourier,2,1,25,80.0,10.0,90.0,25,100.0,0.0155777466258535,0.007514583407771,0.0866866968327381,lambda_projected_optimum,blf_gp
5,alt_fourier,2,2,25,80.0,10.0,90.0,25,100.0,0.0284605122218066,0.0138737615608009,0.1177869328949563,lambda_projected_optimum,blf_gp
5,alt_fourier,2,3,25,80.0,10.0,90.0,12,48.0,0.1720558253009216,0.0930916094099329,0.3051091762139135,lambda_projected_optimum,blf_gp
5,alt_fourier,1,1,15,80.0,10.0,90.0,14,93.33333333333331,0.0155961223602487,0.0198859361543856,0.1410175030072,blambda_actual,blf_gp
5,alt_fourier,1,2,15,80.0,10.0,90.0,13,86.66666666666667,0.0199638453148939,0.0229911403984192,0.1516282968262165,blambda_actual,blf_gp
5,alt_fourier,1,3,15,80.0,10.0,90.0,5,33.333333333333336,0.0666818775359233,0.0631553045619475,0.2513071916240113,blambda_actual,blf_gp
5,alt_fourier,2,1,25,80.0,10.0,90.0,24,96.0,0.0313408542172848,0.0194824307689562,0.1395794783231268,blambda_actual,blf_gp
5,alt_fourier,2,2,25,80.0,10.0,90.0,24,96.0,0.0369524604019382,0.0220567688234238,0.1485152141143251,blambda_actual,blf_gp
5,alt_fourier,2,3,25,80.0,10.0,90.0,13,52.0,0.1753101686390727,0.0996821246657219,0.3157247609322429,blambda_actual,blf_gp
5,alt_bspline,1,1,15,80.0,10.0,90.0,9,60.0,0.106752451628279,0.0998177588161025,0.3159394860034157,lambda_projected_optimum,blf_gp
5,alt_bspline,1,2,15,80.0,10.0,90.0,14,93.33333333333331,0.0051090561274554,0.006314419296292,0.0794633204459265,lambda_projected_optimum,blf_gp
5,alt_bspline,1,3,15,80.0,10.0,90.0,14,93.33333333333331,0.0206429403324074,0.0198267979388976,0.1408076629267655,lambda_projected_optimum,blf_gp
5,alt_bspline,2,1,25,80.0,10.0,90.0,22,88.0,0.0440180359394282,0.0226629877915912,0.1505423122965475,lambda_projected_optimum,blf_gp
5,alt_bspline,2,2,25,80.0,10.0,90.0,22,88.0,0.0105225540701648,0.0050669299508069,0.0711823710676101,lambda_projected_optimum,blf_gp
5,alt_bspline,2,3,25,80.0,10.0,90.0,22,88.0,0.0164657399252021,0.0085845682692558,0.0926529452810639,lambda_projected_optimum,blf_gp
5,alt_bspline,1,1,15,80.0,10.0,90.0,8,53.333333333333336,0.1148361959007569,0.1073933786464409,0.32770928983848,blambda_actual,blf_gp
5,alt_bspline,1,2,15,80.0,10.0,90.0,14,93.33333333333331,0.0044724019752752,0.0057052693758433,0.0755332335852463,blambda_actual,blf_gp
5,alt_bspline,1,3,15,80.0,10.0,90.0,5,33.333333333333336,0.0597600697758669,0.0562680515826934,0.2372088775376955,blambda_actual,blf_gp
5,alt_bspline,2,1,25,80.0,10.0,90.0,19,76.0,0.0495582575781082,0.025821692609034,0.1606912959964976,blambda_actual,blf_gp
5,alt_bspline,2,2,25,80.0,10.0,90.0,22,88.0,0.0109839648589994,0.0053326106985955,0.0730247266245859,blambda_actual,blf_gp
5,alt_bspline,2,3,25,80.0,10.0,90.0,19,76.0,0.0341678436201723,0.0169503623439309,0.1301935572289617,blambda_actual,blf_gp
6,gp,1,1,15,80.0,10.0,90.0,15,100.0,0.0171341630708176,0.0159931857760267,0.1264641679529295,lambda_projected_optimum,blf_gp
6,gp,1,2,15,80.0,10.0,90.0,15,100.0,0.0025157098247625,0.0026748670065936,0.0517191164521755,lambda_projected_optimum,blf_gp
6,gp,1,3,15,80.0,10.0,90.0,4,26.666666666666668,0.0514679206094862,0.0483304302482777,0.2198418300694337,lambda_projected_optimum,blf_gp
