seed,model_tag,mode,factor,n_coords,ci_level,lower_q,upper_q,within_count,coverage_pct,quad_error,mse,rmse,eval_version,method
74,alt_bspline,1,2,15,80.0,10.0,90.0,13,86.66666666666667,0.1531179247623584,0.1438729395538365,0.3793058654355828,blambda_actual,blf_gp
74,alt_bspline,1,3,15,80.0,10.0,90.0,9,60.0,0.1821393554977761,0.1945483371989579,0.4410763394231864,blambda_actual,blf_gp
74,alt_bspline,2,1,25,80.0,10.0,90.0,12,48.0,0.5804271031638479,0.278896955886623,0.528106954968994,blambda_actual,blf_gp
74,alt_bspline,2,2,25,80.0,10.0,90.0,18,72.0,0.7915135963908534,0.3997775519507883,0.6322796469528245,blambda_actual,blf_gp
74,alt_bspline,2,3,25,80.0,10.0,90.0,17,68.0,0.9644507993111614,0.4667524129564122,0.6831928080391452,blambda_actual,blf_gp
75,gp,1,1,15,80.0,10.0,90.0,8,53.333333333333336,0.4496841147870667,0.4505277691351114,0.671213653865229,lambda_projected_optimum,blf_gp
75,gp,1,2,15,80.0,10.0,90.0,8,53.333333333333336,0.5366430754905858,0.5067090283867315,0.7118349727196125,lambda_projected_optimum,blf_gp
75,gp,1,3,15,80.0,10.0,90.0,5,33.333333333333336,0.8914747181765329,0.937965753888248,0.968486320960832,lambda_projected_optimum,blf_gp
75,gp,2,1,25,80.0,10.0,90.0,15,60.0,0.7158861647634057,0.3445772249318989,0.5870070058627059,lambda_projected_optimum,blf_gp
75,gp,2,2,25,80.0,10.0,90.0,20,80.0,0.3876022282655981,0.1931331716199933,0.439469193027217,lambda_projected_optimum,blf_gp
75,gp,2,3,25,80.0,10.0,90.0,11,44.0,2.237136231578552,1.078527141309455,1.0385216133087722,lambda_projected_optimum,blf_gp
75,gp,1,1,15,80.0,10.0,90.0,6,40.0,0.6013902333754664,0.5993038697162013,0.774147188663888,blambda_actual,blf_gp
75,gp,1,2,15,80.0,10.0,90.0,5,33.333333333333336,1.1817552776891085,1.1077073999692113,1.0524767930786936,blambda_actual,blf_gp
75,gp,1,3,15,80.0,10.0,90.0,5,33.333333333333336,0.865446338897171,0.9272176585505112,0.9629214186788616,blambda_actual,blf_gp
75,gp,2,1,25,80.0,10.0,90.0,11,44.0,1.60072905317534,0.7693631721620866,0.8771334973435267,blambda_actual,blf_gp
75,gp,2,2,25,80.0,10.0,90.0,7,28.0,1.6211925810673868,0.821433117722149,0.9063294752583902,blambda_actual,blf_gp
75,gp,2,3,25,80.0,10.0,90.0,11,44.0,3.0694815873261194,1.4736686126345326,1.2139475329002207,blambda_actual,blf_gp
75,alt_fourier,1,1,15,80.0,10.0,90.0,13,86.66666666666667,0.2300782117660125,0.2419519041435165,0.4918860682551565,lambda_projected_optimum,blf_gp
75,alt_fourier,1,2,15,80.0,10.0,90.0,13,86.66666666666667,0.0923350410897864,0.0951081818169234,0.3083961442964608,lambda_projected_optimum,blf_gp
75,alt_fourier,1,3,15,80.0,10.0,90.0,8,53.333333333333336,0.4823652050521777,0.4512814771315022,0.6717748708693279,lambda_projected_optimum,blf_gp
75,alt_fourier,2,1,25,80.0,10.0,90.0,15,60.0,1.9578559290040205,0.9481739206644896,0.9737422249571442,lambda_projected_optimum,blf_gp
75,alt_fourier,2,2,25,80.0,10.0,90.0,22,88.0,0.2295693198352435,0.1103721587880606,0.3322230557743707,lambda_projected_optimum,blf_gp
75,alt_fourier,2,3,25,80.0,10.0,90.0,19,76.0,0.5766661242693224,0.2855874797780001,0.5344038545688085,lambda_projected_optimum,blf_gp
75,alt_fourier,1,1,15,80.0,10.0,90.0,7,46.66666666666666,0.6011879349907895,0.6048871159695615,0.777744891316916,blambda_actual,blf_gp
75,alt_fourier,1,2,15,80.0,10.0,90.0,6,40.0,1.1108344915977626,1.036781431468075,1.0182246468574974,blambda_actual,blf_gp
75,alt_fourier,1,3,15,80.0,10.0,90.0,8,53.333333333333336,0.8908602580701832,0.8414489986951615,0.9173052919803536,blambda_actual,blf_gp
75,alt_fourier,2,1,25,80.0,10.0,90.0,16,64.0,2.595970024123309,1.2576158494600156,1.1214347281317874,blambda_actual,blf_gp
75,alt_fourier,2,2,25,80.0,10.0,90.0,9,36.0,1.3012422508829786,0.6566161073355959,0.8103185221476774,blambda_actual,blf_gp
75,alt_fourier,2,3,25,80.0,10.0,90.0,11,44.0,1.659031896778639,0.7978660553181558,0.8932334830928338,blambda_actual,blf_gp
75,alt_bspline,1,1,15,80.0,10.0,90.0,9,60.0,0.7937695600684587,0.7409131132154498,0.8607630993574538,lambda_projected_optimum,blf_gp
75,alt_bspline,1,2,15,80.0,10.0,90.0,4,26.666666666666668,1.5364401934108718,1.4970807032503652,1.223552493050611,lambda_projected_optimum,blf_gp
75,alt_bspline,1,3,15,80.0,10.0,90.0,4,26.666666666666668,1.9340260331472543,1.8347491518496548,1.3545291255080691,lambda_projected_optimum,blf_gp
75,alt_bspline,2,1,25,80.0,10.0,90.0,10,40.0,2.8330100141964607,1.3911226405921229,1.1794586218227932,lambda_projected_optimum,blf_gp
75,alt_bspline,2,2,25,80.0,10.0,90.0,9,36.0,7.650736262380338,3.702484290634869,1.9241840584088803,lambda_projected_optimum,blf_gp
75,alt_bspline,2,3,25,80.0,10.0,90.0,7,28.0,2.93746424133796,1.4128063721879576,1.1886153171602485,lambda_projected_optimum,blf_gp
75,alt_bspline,1,1,15,80.0,10.0,90.0,5,33.333333333333336,2.634360626425469,2.46196729400138,1.56906573922235,blambda_actual,blf_gp
75,alt_bspline,1,2,15,80.0,10.0,90.0,10,66.66666666666667,0.7849323992114265,0.7471804701636123,0.8643960146620369,blambda_actual,blf_gp
75,alt_bspline,1,3,15,80.0,10.0,90.0,8,53.333333333333336,0.7745607827870121,0.7321801970076048,0.8556752871315174,blambda_actual,blf_gp
75,alt_bspline,2,1,25,80.0,10.0,90.0,4,16.0,8.66096267505403,4.157819101440625,2.039073098601574,blambda_actual,blf_gp
75,alt_bspline,2,2,25,80.0,10.0,90.0,12,48.0,2.41568745981853,1.1773077388522732,1.0850381278334291,blambda_actual,blf_gp
75,alt_bspline,2,3,25,80.0,10.0,90.0,12,48.0,1.9108610347278456,0.9199968700469978,0.9591646730603656,blambda_actual,blf_gp
76,gp,1,1,15,80.0,10.0,90.0,8,53.333333333333336,0.0778273666224446,0.0761046484343106,0.2758707096346232,lambda_projected_optimum,blf_gp
76,gp,1,2,15,80.0,10.0,90.0,13,86.66666666666667,0.0273735716927628,0.0258325774403977,0.1607251611926327,lambda_projected_optimum,blf_gp
76,gp,1,3,15,80.0,10.0,90.0,14,93.33333333333331,0.0342553396753305,0.0319970469246223,0.178877183912936,lambda_projected_optimum,blf_gp
76,gp,2,1,25,80.0,10.0,90.0,16,64.0,0.5620647371276108,0.2761264457460707,0.5254773503644764,lambda_projected_optimum,blf_gp
76,gp,2,2,25,80.0,10.0,90.0,15,60.0,0.6198891926389664,0.3083362457502933,0.555280330779232,lambda_projected_optimum,blf_gp
76,gp,2,3,25,80.0,10.0,90.0,17,68.0,0.3105353234874781,0.1505760338060892,0.3880412784821858,lambda_projected_optimum,blf_gp
76,gp,1,1,15,80.0,10.0,90.0,4,26.666666666666668,0.3920650860122683,0.3699334100123002,0.6082215139341095,blambda_actual,blf_gp
76,gp,1,2,15,80.0,10.0,90.0,5,33.333333333333336,0.3057693849539536,0.2884952709251066,0.5371175578261305,blambda_actual,blf_gp
76,gp,1,3,15,80.0,10.0,90.0,2,13.333333333333334,0.6569769831446586,0.6268939855070556,0.7917663705330352,blambda_actual,blf_gp
76,gp,2,1,25,80.0,10.0,90.0,10,40.0,3.18428068766209,1.5337327692258258,1.2384396510229418,blambda_actual,blf_gp
76,gp,2,2,25,80.0,10.0,90.0,13,52.0,1.4126096111053277,0.6898434524581534,0.8305681503995643,blambda_actual,blf_gp
76,gp,2,3,25,80.0,10.0,90.0,6,24.0,6.068984114617658,2.9698768420814656,1.7233330618546914,blambda_actual,blf_gp
76,alt_fourier,1,1,15,80.0,10.0,90.0,15,100.0,0.0203625665053015,0.02067121963873,0.1437748922403701,lambda_projected_optimum,blf_gp
76,alt_fourier,1,2,15,80.0,10.0,90.0,15,100.0,0.0049521736401241,0.0049513191157427,0.0703656103202603,lambda_projected_optimum,blf_gp
76,alt_fourier,1,3,15,80.0,10.0,90.0,15,100.0,0.0480212508730944,0.0492931955623377,0.2220207097600081,lambda_projected_optimum,blf_gp
76,alt_fourier,2,1,25,80.0,10.0,90.0,23,92.0,0.4950241393051936,0.2483307154919829,0.4983279196392501,lambda_projected_optimum,blf_gp
76,alt_fourier,2,2,25,80.0,10.0,90.0,24,96.0,0.2221679199874047,0.1093446573847807,0.3306730369787968,lambda_projected_optimum,blf_gp
76,alt_fourier,2,3,25,80.0,10.0,90.0,25,100.0,0.0662115803527384,0.0320574798842473,0.1790460272785948,lambda_projected_optimum,blf_gp
76,alt_fourier,1,1,15,80.0,10.0,90.0,9,60.0,0.1993422805539651,0.1862574394617272,0.4315755315836699,blambda_actual,blf_gp
76,alt_fourier,1,2,15,80.0,10.0,90.0,5,33.333333333333336,0.7104446546904464,0.6748955167078493,0.8215202472902596,blambda_actual,blf_gp
76,alt_fourier,1,3,15,80.0,10.0,90.0,7,46.66666666666666,0.3388192880505665,0.3175325504384891,0.5635002665824472,blambda_actual,blf_gp
76,alt_fourier,2,1,25,80.0,10.0,90.0,14,56.0,2.677328900636224,1.2852881088937265,1.1337054771384525,blambda_actual,blf_gp
76,alt_fourier,2,2,25,80.0,10.0,90.0,8,32.0,7.732028604075005,3.786074193818756,1.9457836965651545,blambda_actual,blf_gp
76,alt_fourier,2,3,25,80.0,10.0,90.0,15,60.0,2.490846845381575,1.1989884997817546,1.0949833331068353,blambda_actual,blf_gp
76,alt_bspline,1,1,15,80.0,10.0,90.0,14,93.33333333333331,0.02752190664539,0.0257643371739706,0.1605127321241858,lambda_projected_optimum,blf_gp
76,alt_bspline,1,2,15,80.0,10.0,90.0,5,33.333333333333336,0.2740359332101224,0.2557824234440885,0.5057493682092826,lambda_projected_optimum,blf_gp
76,alt_bspline,1,3,15,80.0,10.0,90.0,9,60.0,0.1375747197021181,0.1302650259949197,0.3609224653508281,lambda_projected_optimum,blf_gp
76,alt_bspline,2,1,25,80.0,10.0,90.0,21,84.0,0.3672585571583216,0.196385246521912,0.4431537504319602,lambda_projected_optimum,blf_gp
76,alt_bspline,2,2,25,80.0,10.0,90.0,8,32.0,1.4463643636652963,0.7029556657810526,0.8384245140625676,lambda_projected_optimum,blf_gp
76,alt_bspline,2,3,25,80.0,10.0,90.0,6,24.0,1.7722583987141152,0.8517007760996177,0.922876360136946,lambda_projected_optimum,blf_gp
76,alt_bspline,1,1,15,80.0,10.0,90.0,14,93.33333333333331,0.0334727953277455,0.0313106639080783,0.176948195549088,blambda_actual,blf_gp
76,alt_bspline,1,2,15,80.0,10.0,90.0,5,33.333333333333336,0.4596961737461659,0.4292217334166739,0.6551501609682119,blambda_actual,blf_gp
76,alt_bspline,1,3,15,80.0,10.0,90.0,8,53.333333333333336,0.1929055010220185,0.1831319673881032,0.4279392099213429,blambda_actual,blf_gp
76,alt_bspline,2,1,25,80.0,10.0,90.0,21,84.0,0.3533222563415875,0.1882722789903566,0.4339035365036295,blambda_actual,blf_gp
76,alt_bspline,2,2,25,80.0,10.0,90.0,6,24.0,1.8622687323888896,0.8998228821210483,0.9485899441386928,blambda_actual,blf_gp
76,alt_bspline,2,3,25,80.0,10.0,90.0,4,16.0,2.7896260495921674,1.3393520546135904,1.1573037866582785,blambda_actual,blf_gp
77,gp,1,1,15,80.0,10.0,90.0,2,13.333333333333334,2.697477457626965,2.556062840924567,1.5987691643650646,lambda_projected_optimum,blf_gp
77,gp,1,2,15,80.0,10.0,90.0,11,73.33333333333333,0.259663562624657,0.2693587963539258,0.5189978770225614,lambda_projected_optimum,blf_gp
77,gp,1,3,15,80.0,10.0,90.0,13,86.66666666666667,0.4958142753264442,0.4751533462067037,0.6893136776582224,lambda_projected_optimum,blf_gp
77,gp,2,1,25,80.0,10.0,90.0,6,24.0,5.481914769133018,2.6802605289496517,1.6371501241332913,lambda_projected_optimum,blf_gp
77,gp,2,2,25,80.0,10.0,90.0,21,84.0,0.3124707069694867,0.1512830345938096,0.3889511982161896,lambda_projected_optimum,blf_gp
77,gp,2,3,25,80.0,10.0,90.0,18,72.0,0.6559644242430351,0.3162822889962838,0.5623898016467616,lambda_projected_optimum,blf_gp
77,gp,1,1,15,80.0,10.0,90.0,2,13.333333333333334,7.430033179366135,7.416658118785781,2.723354203695469,blambda_actual,blf_gp
77,gp,1,2,15,80.0,10.0,90.0,9,60.0,0.5300421083270029,0.4978746185222728,0.7056023090397826,blambda_actual,blf_gp
77,gp,1,3,15,80.0,10.0,90.0,2,13.333333333333334,16.049486420938983,14.979552798045404,3.870342723589916,blambda_actual,blf_gp
77,gp,2,1,25,80.0,10.0,90.0,7,28.0,7.486671907083712,3.669909240461247,1.9157007178735528,blambda_actual,blf_gp
77,gp,2,2,25,80.0,10.0,90.0,15,60.0,0.9156076924965688,0.4468626077749898,0.6684778289330094,blambda_actual,blf_gp
77,gp,2,3,25,80.0,10.0,90.0,3,12.0,16.628949412516512,8.369869345980126,2.8930726478918785,blambda_actual,blf_gp
77,alt_fourier,1,1,15,80.0,10.0,90.0,10,66.66666666666667,0.5799839972511771,0.5788038998187243,0.7607916270692812,lambda_projected_optimum,blf_gp
77,alt_fourier,1,2,15,80.0,10.0,90.0,8,53.333333333333336,0.5277919729807099,0.524709391872412,0.7243682708901681,lambda_projected_optimum,blf_gp
77,alt_fourier,1,3,15,80.0,10.0,90.0,9,60.0,0.7136843497602471,0.7430969747479276,0.8620307272643636,lambda_projected_optimum,blf_gp
77,alt_fourier,2,1,25,80.0,10.0,90.0,11,44.0,2.5405748698530166,1.2378733059184817,1.112597548945027,lambda_projected_optimum,blf_gp
77,alt_fourier,2,2,25,80.0,10.0,90.0,12,48.0,2.139860854540212,1.0278777237859584,1.0138430469189788,lambda_projected_optimum,blf_gp
77,alt_fourier,2,3,25,80.0,10.0,90.0,23,92.0,1.3248140396553694,0.6405091401136667,0.8003181493091773,lambda_projected_optimum,blf_gp
77,alt_fourier,1,1,15,80.0,10.0,90.0,5,33.333333333333336,5.778411615174291,5.410916944275503,2.32613777413882,blambda_actual,blf_gp
77,alt_fourier,1,2,15,80.0,10.0,90.0,5,33.333333333333336,0.9982328340398235,0.9535338601131154,0.9764905837298768,blambda_actual,blf_gp
77,alt_fourier,1,3,15,80.0,10.0,90.0,4,26.666666666666668,13.691670345881793,12.994476207298549,3.604785181851832,blambda_actual,blf_gp
77,alt_fourier,2,1,25,80.0,10.0,90.0,6,24.0,5.277082572868145,2.5528877511269075,1.5977758763753156,blambda_actual,blf_gp
77,alt_fourier,2,2,25,80.0,10.0,90.0,10,40.0,2.928335774577229,1.419916797650256,1.1916026173394618,blambda_actual,blf_gp
77,alt_fourier,2,3,25,80.0,10.0,90.0,8,32.0,9.3749238529899,4.759824509911366,2.1817022046813275,blambda_actual,blf_gp
77,alt_bspline,1,1,15,80.0,10.0,90.0,15,100.0,0.0187438919792617,0.0175224915962666,0.1323725484995536,lambda_projected_optimum,blf_gp
77,alt_bspline,1,2,15,80.0,10.0,90.0,10,66.66666666666667,1.257917266402152,1.2509144675660884,1.1184428763088834,lambda_projected_optimum,blf_gp
77,alt_bspline,1,3,15,80.0,10.0,90.0,6,40.0,0.9332272018230844,0.9136168650290056,0.955833073830889,lambda_projected_optimum,blf_gp
77,alt_bspline,2,1,25,80.0,10.0,90.0,19,76.0,0.2827492618049386,0.1373783009655865,0.3706457890838455,lambda_projected_optimum,blf_gp
77,alt_bspline,2,2,25,80.0,10.0,90.0,10,40.0,2.857890125023609,1.3893484335320156,1.1787062541329012,lambda_projected_optimum,blf_gp
77,alt_bspline,2,3,25,80.0,10.0,90.0,8,32.0,3.732372032882929,1.802534420262144,1.342584976924047,lambda_projected_optimum,blf_gp
77,alt_bspline,1,1,15,80.0,10.0,90.0,13,86.66666666666667,0.0480821726933638,0.0449119536917464,0.2119244056066843,blambda_actual,blf_gp
77,alt_bspline,1,2,15,80.0,10.0,90.0,7,46.66666666666666,1.7942971285157918,1.825432367603592,1.3510856255632329,blambda_actual,blf_gp
77,alt_bspline,1,3,15,80.0,10.0,90.0,4,26.666666666666668,0.7357281397536513,0.7446655256897842,0.8629400475640149,blambda_actual,blf_gp
77,alt_bspline,2,1,25,80.0,10.0,90.0,20,80.0,0.2270606370491172,0.1130965496483921,0.3362983045577127,blambda_actual,blf_gp
77,alt_bspline,2,2,25,80.0,10.0,90.0,5,20.0,5.160635025087029,2.5032430020336163,1.582164025009296,blambda_actual,blf_gp
77,alt_bspline,2,3,25,80.0,10.0,90.0,8,32.0,3.388296322042935,1.6273524379818287,1.2756772467916124,blambda_actual,blf_gp
78,gp,1,1,15,80.0,10.0,90.0,11,73.33333333333333,0.0390821621199974,0.0414419568024975,0.2035729766017521,lambda_projected_optimum,blf_gp
78,gp,1,2,15,80.0,10.0,90.0,8,53.333333333333336,0.1003894317203103,0.1224719362879741,0.349959906686429,lambda_projected_optimum,blf_gp
78,gp,1,3,15,80.0,10.0,90.0,12,80.0,0.06500546991861,0.0613802225745952,0.2477503230564901,lambda_projected_optimum,blf_gp
78,gp,2,1,25,80.0,10.0,90.0,14,56.0,0.3477427620053239,0.1678967506259084,0.409752059941019,lambda_projected_optimum,blf_gp
78,gp,2,2,25,80.0,10.0,90.0,10,40.0,0.4763606647724853,0.2443670215045667,0.4943349284691167,lambda_projected_optimum,blf_gp
78,gp,2,3,25,80.0,10.0,90.0,17,68.0,0.2145238901942479,0.103020992461263,0.3209688340964945,lambda_projected_optimum,blf_gp
78,gp,1,1,15,80.0,10.0,90.0,2,13.333333333333334,0.3444543867236262,0.3385192463124337,0.581824068179062,blambda_actual,blf_gp
78,gp,1,2,15,80.0,10.0,90.0,7,46.66666666666666,0.1143300586378208,0.133264949528141,0.3650547212790721,blambda_actual,blf_gp
78,gp,1,3,15,80.0,10.0,90.0,7,46.66666666666666,0.2046811658978843,0.2292176218824388,0.4787667719071978,blambda_actual,blf_gp
78,gp,2,1,25,80.0,10.0,90.0,10,40.0,1.0060369762375545,0.4864217491659531,0.6974394232949218,blambda_actual,blf_gp
78,gp,2,2,25,80.0,10.0,90.0,13,52.0,0.4738096712718676,0.2505625784741843,0.5005622623352507,blambda_actual,blf_gp
78,gp,2,3,25,80.0,10.0,90.0,8,32.0,0.8109498104564177,0.4079073525784291,0.6386762502069645,blambda_actual,blf_gp
78,alt_fourier,1,1,15,80.0,10.0,90.0,14,93.33333333333331,0.0797610838534697,0.0962193764210458,0.3101924828570895,lambda_projected_optimum,blf_gp
78,alt_fourier,1,2,15,80.0,10.0,90.0,11,73.33333333333333,0.1564108260458247,0.1815682329898824,0.4261082409316703,lambda_projected_optimum,blf_gp
78,alt_fourier,1,3,15,80.0,10.0,90.0,8,53.333333333333336,0.0929407499450892,0.0870422307913341,0.2950292032855969,lambda_projected_optimum,blf_gp
78,alt_fourier,2,1,25,80.0,10.0,90.0,17,68.0,0.4329649284834832,0.2277263692369003,0.4772068411463736,lambda_projected_optimum,blf_gp
78,alt_fourier,2,2,25,80.0,10.0,90.0,18,72.0,0.4663430139605997,0.231151837109251,0.4807825257944085,lambda_projected_optimum,blf_gp
78,alt_fourier,2,3,25,80.0,10.0,90.0,12,48.0,0.8057646120126247,0.3881533175235182,0.6230195161658407,lambda_projected_optimum,blf_gp
78,alt_fourier,1,1,15,80.0,10.0,90.0,13,86.66666666666667,0.1029487681963955,0.1152111011109301,0.3394276080564605,blambda_actual,blf_gp
78,alt_fourier,1,2,15,80.0,10.0,90.0,6,40.0,0.4792609160602836,0.580205805871656,0.7617124167766047,blambda_actual,blf_gp
78,alt_fourier,1,3,15,80.0,10.0,90.0,5,33.333333333333336,0.3204771151204515,0.301219032294705,0.5488342484709796,blambda_actual,blf_gp
78,alt_fourier,2,1,25,80.0,10.0,90.0,18,72.0,0.4338088470639433,0.2254232970137173,0.474787633593923,blambda_actual,blf_gp
78,alt_fourier,2,2,25,80.0,10.0,90.0,8,32.0,2.155391246138411,1.0787469294109706,1.038627425697478,blambda_actual,blf_gp
78,alt_fourier,2,3,25,80.0,10.0,90.0,10,40.0,1.3142051685300284,0.6309673664263317,0.794334543140566,blambda_actual,blf_gp
78,alt_bspline,1,1,15,80.0,10.0,90.0,9,60.0,0.1853294349857855,0.1914312680781012,0.4375285911550253,lambda_projected_optimum,blf_gp
78,alt_bspline,1,2,15,80.0,10.0,90.0,6,40.0,0.1676199989437658,0.161747611129929,0.4021785811426672,lambda_projected_optimum,blf_gp
78,alt_bspline,1,3,15,80.0,10.0,90.0,11,73.33333333333333,0.0562550915015813,0.0544144207659768,0.2332689880073577,lambda_projected_optimum,blf_gp
78,alt_bspline,2,1,25,80.0,10.0,90.0,13,52.0,0.5257190065423143,0.2739110812685221,0.5233651509878376,lambda_projected_optimum,blf_gp
78,alt_bspline,2,2,25,80.0,10.0,90.0,14,56.0,0.7574388985967928,0.3643204503921328,0.6035896374128145,lambda_projected_optimum,blf_gp
78,alt_bspline,2,3,25,80.0,10.0,90.0,22,88.0,0.0543862193762732,0.0281358989475471,0.1677375895485182,lambda_projected_optimum,blf_gp
78,alt_bspline,1,1,15,80.0,10.0,90.0,7,46.66666666666666,0.2265872823733307,0.233445078504088,0.483161544935116,blambda_actual,blf_gp
78,alt_bspline,1,2,15,80.0,10.0,90.0,6,40.0,0.1602949194411863,0.1496193106971719,0.3868065546202286,blambda_actual,blf_gp
78,alt_bspline,1,3,15,80.0,10.0,90.0,12,80.0,0.0600008607967091,0.0583963244055534,0.2416533144932083,blambda_actual,blf_gp
78,alt_bspline,2,1,25,80.0,10.0,90.0,13,52.0,0.6177521521908909,0.3152602973388229,0.5614804514307002,blambda_actual,blf_gp
78,alt_bspline,2,2,25,80.0,10.0,90.0,16,64.0,0.737384004774283,0.353944860265198,0.5949326518734689,blambda_actual,blf_gp
78,alt_bspline,2,3,25,80.0,10.0,90.0,22,88.0,0.0673174698582686,0.0346049988505353,0.1860241888855731,blambda_actual,blf_gp
79,gp,1,1,15,80.0,10.0,90.0,5,33.333333333333336,0.9356820627039706,0.9796354762492828,0.9897653642400722,lambda_projected_optimum,blf_gp
79,gp,1,2,15,80.0,10.0,90.0,9,60.0,0.2138027069611826,0.2481932663829251,0.4981899902476214,lambda_projected_optimum,blf_gp
79,gp,1,3,15,80.0,10.0,90.0,10,66.66666666666667,0.1996454985920188,0.2334572547198066,0.4831741453345849,lambda_projected_optimum,blf_gp
79,gp,2,1,25,80.0,10.0,90.0,8,32.0,1.5013884219472664,0.7394333136562059,0.8599030838741107,lambda_projected_optimum,blf_gp
79,gp,2,2,25,80.0,10.0,90.0,24,96.0,0.6901288619779049,0.3322030118750514,0.5763705508395197,lambda_projected_optimum,blf_gp
79,gp,2,3,25,80.0,10.0,90.0,22,88.0,0.5446142032986451,0.2809422464943318,0.5300398536849205,lambda_projected_optimum,blf_gp
79,gp,1,1,15,80.0,10.0,90.0,5,33.333333333333336,1.0897451182172828,1.1579302634562445,1.0760716813745468,blambda_actual,blf_gp
79,gp,1,2,15,80.0,10.0,90.0,5,33.333333333333336,1.428374996578783,1.3959934368831348,1.1815216616224753,blambda_actual,blf_gp
79,gp,1,3,15,80.0,10.0,90.0,7,46.66666666666666,1.2137783780197615,1.1485297275362936,1.0716947921569338,blambda_actual,blf_gp
79,gp,2,1,25,80.0,10.0,90.0,10,40.0,1.9321169692822493,0.9323564521486128,0.96558606667071,blambda_actual,blf_gp
79,gp,2,2,25,80.0,10.0,90.0,13,52.0,6.367713025468316,3.082533147001107,1.755714426380642,blambda_actual,blf_gp
79,gp,2,3,25,80.0,10.0,90.0,0,0.0,15.606833128401524,7.634188179340757,2.763003470743524,blambda_actual,blf_gp
79,alt_fourier,1,1,15,80.0,10.0,90.0,11,73.33333333333333,0.1951972769368644,0.2311597264016065,0.4807907303615644,lambda_projected_optimum,blf_gp
79,alt_fourier,1,2,15,80.0,10.0,90.0,8,53.333333333333336,0.6270560482948394,0.7006153513936475,0.8370276885465902,lambda_projected_optimum,blf_gp
79,alt_fourier,1,3,15,80.0,10.0,90.0,9,60.0,0.5294721223898354,0.5673672282161578,0.7532378297829696,lambda_projected_optimum,blf_gp
79,alt_fourier,2,1,25,80.0,10.0,90.0,24,96.0,0.2599457481158325,0.1310632619230989,0.3620266038885801,lambda_projected_optimum,blf_gp
79,alt_fourier,2,2,25,80.0,10.0,90.0,24,96.0,0.8263229556299083,0.3970452030982733,0.6301152300161244,lambda_projected_optimum,blf_gp
79,alt_fourier,2,3,25,80.0,10.0,90.0,19,76.0,0.314072084093671,0.151020286575175,0.3886132866683472,lambda_projected_optimum,blf_gp
79,alt_fourier,1,1,15,80.0,10.0,90.0,7,46.66666666666666,1.0967502667214128,1.0300746703940196,1.0149259433052342,blambda_actual,blf_gp
79,alt_fourier,1,2,15,80.0,10.0,90.0,9,60.0,0.7241522063998279,0.6914689265756491,0.8315461061033531,blambda_actual,blf_gp
79,alt_fourier,1,3,15,80.0,10.0,90.0,7,46.66666666666666,0.6468465379212635,0.7422039043693225,0.8615125677373038,blambda_actual,blf_gp
79,alt_fourier,2,1,25,80.0,10.0,90.0,1,4.0,17.38808164987756,8.531584818266705,2.9208876764207665,blambda_actual,blf_gp
79,alt_fourier,2,2,25,80.0,10.0,90.0,14,56.0,6.743977719400859,3.261908757718605,1.806075512739876,blambda_actual,blf_gp
79,alt_fourier,2,3,25,80.0,10.0,90.0,8,32.0,1.2297264101119614,0.5978214619600063,0.7731891501825451,blambda_actual,blf_gp
79,alt_bspline,1,1,15,80.0,10.0,90.0,10,66.66666666666667,0.325938504103637,0.364053037864316,0.6033680782609534,lambda_projected_optimum,blf_gp
79,alt_bspline,1,2,15,80.0,10.0,90.0,7,46.66666666666666,0.6193869544759257,0.6749090938300513,0.8215285106617124,lambda_projected_optimum,blf_gp
79,alt_bspline,1,3,15,80.0,10.0,90.0,9,60.0,0.4171909966673895,0.4918068040906159,0.7012893868372856,lambda_projected_optimum,blf_gp
79,alt_bspline,2,1,25,80.0,10.0,90.0,24,96.0,0.7396678859990247,0.3551919482196741,0.5959798219903708,lambda_projected_optimum,blf_gp
79,alt_bspline,2,2,25,80.0,10.0,90.0,17,68.0,0.4653287611065262,0.2246356108746262,0.4739573935224834,lambda_projected_optimum,blf_gp
79,alt_bspline,2,3,25,80.0,10.0,90.0,23,92.0,0.4139450160419425,0.2012440552016084,0.4486023352609842,lambda_projected_optimum,blf_gp
79,alt_bspline,1,1,15,80.0,10.0,90.0,11,73.33333333333333,0.3232606532695911,0.3719069292277716,0.6098417247350099,blambda_actual,blf_gp
79,alt_bspline,1,2,15,80.0,10.0,90.0,7,46.66666666666666,0.6184471761184962,0.6675909874963449,0.8170624134644457,blambda_actual,blf_gp
79,alt_bspline,1,3,15,80.0,10.0,90.0,8,53.333333333333336,0.6007625016023842,0.7006675961998845,0.8370588964940785,blambda_actual,blf_gp
79,alt_bspline,2,1,25,80.0,10.0,90.0,20,80.0,1.446110317337077,0.694182593110926,0.8331762077201473,blambda_actual,blf_gp
79,alt_bspline,2,2,25,80.0,10.0,90.0,17,68.0,0.4244444243027515,0.2044371807287699,0.4521472998136447,blambda_actual,blf_gp
79,alt_bspline,2,3,25,80.0,10.0,90.0,16,64.0,1.0844832762877608,0.5407247903236764,0.7353399148174103,blambda_actual,blf_gp
80,gp,1,1,15,80.0,10.0,90.0,13,86.66666666666667,0.0870015573202197,0.0836497231111665,0.2892226186022913,lambda_projected_optimum,blf_gp
